170.638, 129.514, 6.140, 21.968 False
170.436, 129.518, 6.035, 22.001 False
170.237, 129.522, 5.948, 22.034 False
170.040, 129.525, 5.880, 22.067 False
169.845, 129.529, 5.830, 22.100 False
169.651, 129.532, 5.794, 22.133 False
169.458, 129.536, 5.774, 22.166 False
169.265, 129.539, 5.762, 22.199 False
169.072, 129.542, 5.757, 22.232 False
168.879, 129.546, 5.748, 22.265 False
168.687, 129.549, 5.739, 22.298 False
168.496, 129.552, 5.725, 22.331 False
168.305, 129.555, 5.712, 22.364 False
168.114, 129.558, 5.699, 22.397 False
167.924, 129.561, 5.687, 22.430 False
167.735, 129.564, 5.675, 22.463 False
167.546, 129.566, 5.662, 22.496 False
167.357, 129.569, 5.648, 22.529 False
167.169, 129.572, 5.633, 22.562 False
166.981, 129.575, 5.616, 22.595 False
166.795, 129.578, 5.598, 22.628 False
166.608, 129.580, 5.579, 22.661 False
166.423, 129.583, 5.559, 22.694 False
166.238, 129.586, 5.537, 22.727 False
166.054, 129.588, 5.514, 22.760 False
165.871, 129.591, 5.489, 22.793 False
165.689, 129.593, 5.462, 22.826 False
165.507, 129.595, 5.435, 22.859 False
165.327, 129.598, 5.406, 22.892 False
165.147, 129.600, 5.378, 22.925 False
164.969, 129.602, 5.351, 22.958 False
164.791, 129.604, 5.328, 22.991 False
164.614, 129.606, 5.310, 23.024 False
164.437, 129.608, 5.299, 23.057 False
164.260, 129.610, 5.296, 23.090 False
164.084, 129.612, 5.302, 23.123 False
163.906, 129.614, 5.319, 23.156 False
163.728, 129.616, 5.344, 23.189 False
163.549, 129.618, 5.376, 23.222 False
163.368, 129.620, 5.413, 23.255 False
163.186, 129.622, 5.451, 23.288 False
163.003, 129.624, 5.489, 23.321 False
162.819, 129.626, 5.524, 23.354 False
162.634, 129.628, 5.554, 23.387 False
162.448, 129.629, 5.580, 23.420 False
162.262, 129.631, 5.600, 23.453 False
162.074, 129.633, 5.615, 23.486 False
161.887, 129.634, 5.625, 23.519 False
161.699, 129.636, 5.630, 23.552 False
161.512, 129.638, 5.631, 23.585 False
161.324, 129.639, 5.629, 23.618 False
161.137, 129.641, 5.623, 23.651 False
160.950, 129.642, 5.614, 23.684 False
160.763, 129.644, 5.603, 23.717 False
160.577, 129.645, 5.590, 23.750 False
160.391, 129.647, 5.575, 23.783 False
160.206, 129.648, 5.557, 23.816 False
160.021, 129.650, 5.538, 23.849 False
159.838, 129.651, 5.517, 23.882 False
159.654, 129.652, 5.495, 23.915 False
159.472, 129.653, 5.470, 23.948 False
159.290, 129.654, 5.447, 23.981 False
159.110, 129.656, 5.426, 24.014 False
158.929, 129.657, 5.409, 24.047 False
158.749, 129.657, 5.399, 24.080 False
158.569, 129.657, 5.397, 24.113 False
158.389, 129.658, 5.406, 24.146 False
158.208, 129.659, 5.423, 24.179 False
158.027, 129.660, 5.451, 24.212 False
157.844, 129.660, 5.484, 24.245 False
157.660, 129.661, 5.522, 24.278 False
157.474, 129.662, 5.561, 24.311 False
157.288, 129.663, 5.598, 24.344 False
157.100, 129.663, 5.630, 24.377 False
156.911, 129.664, 5.658, 24.410 False
156.722, 129.665, 5.680, 24.443 False
156.532, 129.665, 5.698, 24.476 False
156.342, 129.666, 5.711, 24.509 False
156.151, 129.666, 5.719, 24.542 False
155.961, 129.667, 5.723, 24.575 False
155.770, 129.667, 5.722, 24.608 False
155.580, 129.668, 5.718, 24.641 False
155.390, 129.668, 5.709, 24.674 False
155.200, 129.668, 5.698, 24.707 False
155.010, 129.669, 5.684, 24.740 False
154.822, 129.669, 5.668, 24.773 False
154.633, 129.669, 5.650, 24.806 False
154.446, 129.669, 5.630, 24.839 False
154.259, 129.670, 5.608, 24.872 False
154.073, 129.670, 5.585, 24.905 False
153.887, 129.670, 5.562, 24.938 False
153.702, 129.670, 5.541, 24.971 False
153.518, 129.670, 5.521, 25.004 False
153.335, 129.671, 5.506, 25.037 False
153.152, 129.671, 5.497, 25.070 False
152.968, 129.669, 5.494, 25.103 False
152.785, 129.669, 5.502, 25.136 False
152.601, 129.669, 5.518, 25.169 False
152.416, 129.668, 5.546, 25.202 False
152.230, 129.668, 5.579, 25.235 False
152.043, 129.668, 5.616, 25.268 False
151.854, 129.667, 5.653, 25.301 False
151.665, 129.667, 5.688, 25.334 False
151.474, 129.667, 5.720, 25.367 False
151.283, 129.666, 5.746, 25.400 False
151.090, 129.666, 5.766, 25.433 False
150.898, 129.666, 5.782, 25.466 False
150.705, 129.665, 5.793, 25.499 False
150.512, 129.665, 5.799, 25.532 False
150.318, 129.664, 5.801, 25.565 False
150.125, 129.664, 5.798, 25.598 False
149.932, 129.663, 5.793, 25.631 False
149.740, 129.663, 5.784, 25.664 False
149.547, 129.662, 5.771, 25.697 False
149.355, 129.661, 5.755, 25.730 False
149.164, 129.661, 5.737, 25.763 False
148.974, 129.660, 5.716, 25.796 False
148.784, 129.660, 5.695, 25.829 False
148.595, 129.659, 5.671, 25.862 False
148.407, 129.658, 5.647, 25.895 False
148.219, 129.658, 5.621, 25.928 False
148.033, 129.657, 5.595, 25.961 False
147.847, 129.656, 5.570, 25.994 False
147.662, 129.655, 5.548, 26.027 False
147.478, 129.655, 5.530, 26.060 False
147.294, 129.654, 5.519, 26.093 False
147.110, 129.653, 5.516, 26.126 False
146.926, 129.652, 5.520, 26.159 False
146.741, 129.651, 5.537, 26.192 False
146.556, 129.651, 5.560, 26.225 False
146.369, 129.650, 5.594, 26.258 False
146.182, 129.649, 5.630, 26.291 False
145.993, 129.648, 5.669, 26.324 False
145.802, 129.647, 5.705, 26.357 False
145.611, 129.646, 5.736, 26.390 False
145.419, 129.645, 5.761, 26.423 False
145.226, 129.644, 5.780, 26.456 False
145.033, 129.643, 5.794, 26.489 False
144.840, 129.642, 5.804, 26.522 False
144.646, 129.641, 5.809, 26.555 False
144.453, 129.640, 5.809, 26.588 False
144.259, 129.639, 5.807, 26.621 False
144.066, 129.638, 5.800, 26.654 False
143.873, 129.637, 5.790, 26.687 False
143.681, 129.636, 5.778, 26.720 False
143.489, 129.635, 5.762, 26.753 False
143.297, 129.634, 5.742, 26.786 False
143.107, 129.633, 5.721, 26.819 False
142.917, 129.632, 5.697, 26.852 False
142.728, 129.631, 5.672, 26.885 False
142.540, 129.629, 5.646, 26.918 False
142.352, 129.628, 5.622, 26.951 False
142.166, 129.627, 5.597, 26.984 False
141.980, 129.626, 5.576, 27.017 False
141.794, 129.625, 5.560, 27.050 False
141.609, 129.624, 5.549, 27.083 False
141.424, 129.623, 5.547, 27.116 False
141.239, 129.622, 5.552, 27.149 False
141.054, 129.620, 5.568, 27.182 False
140.867, 129.619, 5.591, 27.215 False
140.680, 129.618, 5.622, 27.248 False
140.491, 129.617, 5.657, 27.281 False
140.301, 129.616, 5.696, 27.314 False
140.110, 129.614, 5.733, 27.347 False
139.918, 129.613, 5.766, 27.380 False
139.725, 129.612, 5.793, 27.413 False
139.531, 129.611, 5.814, 27.446 False
139.337, 129.609, 5.829, 27.479 False
139.142, 129.608, 5.838, 27.512 False
138.948, 129.607, 5.843, 27.545 False
138.753, 129.606, 5.843, 27.578 False
138.558, 129.604, 5.840, 27.611 False
138.364, 129.603, 5.833, 27.644 False
138.170, 129.602, 5.823, 27.677 False
137.977, 129.601, 5.810, 27.710 False
137.783, 129.599, 5.794, 27.743 False
137.591, 129.598, 5.775, 27.776 False
137.399, 129.597, 5.755, 27.809 False
137.208, 129.596, 5.730, 27.842 False
137.018, 129.594, 5.704, 27.875 False
136.829, 129.593, 5.676, 27.908 False
136.641, 129.592, 5.647, 27.941 False
136.453, 129.590, 5.618, 27.974 False
136.267, 129.589, 5.591, 28.007 False
136.081, 129.588, 5.568, 28.040 False
135.896, 129.587, 5.549, 28.073 False
135.712, 129.585, 5.538, 28.106 False
135.527, 129.584, 5.533, 28.139 False
135.342, 129.583, 5.539, 28.172 False
135.157, 129.582, 5.552, 28.205 False
134.971, 129.580, 5.575, 28.238 False
134.784, 129.579, 5.605, 28.271 False
134.596, 129.578, 5.639, 28.304 False
134.407, 129.577, 5.673, 28.337 False
134.217, 129.575, 5.701, 28.370 False
134.027, 129.574, 5.716, 28.403 False
133.836, 129.573, 5.709, 28.436 False
133.647, 129.571, 5.679, 28.469 False
133.459, 129.570, 5.628, 28.502 False
133.274, 129.569, 5.559, 28.535 False
133.091, 129.568, 5.475, 28.568 False
132.912, 129.567, 5.378, 28.601 False
132.736, 129.565, 5.267, 28.634 False
132.564, 129.564, 5.146, 28.667 False
132.397, 129.563, 5.015, 28.700 False
132.234, 129.562, 4.870, 28.733 False
132.076, 129.561, 4.711, 28.766 False
131.924, 129.560, 4.551, 28.799 False
131.777, 129.559, 4.392, 28.832 False
131.636, 129.558, 4.234, 28.865 False
131.499, 129.557, 4.077, 28.898 False
131.368, 129.556, 3.924, 28.931 False
131.241, 129.555, 3.778, 28.964 False
131.119, 129.554, 3.643, 28.997 False
131.001, 129.553, 3.510, 29.030 False
130.887, 129.552, 3.391, 29.063 False
130.777, 129.552, 3.269, 29.096 False
130.671, 129.551, 3.163, 29.129 False
130.568, 129.550, 3.050, 29.162 False
130.469, 129.549, 2.954, 29.195 False
130.372, 129.548, 2.864, 29.228 False
130.279, 129.548, 2.772, 29.261 False
130.189, 129.547, 2.681, 29.294 False
130.101, 129.546, 2.591, 29.327 False
130.017, 129.546, 2.503, 29.360 False
129.936, 129.545, 2.416, 29.393 False
129.857, 129.544, 2.331, 29.426 False
129.781, 129.544, 2.249, 29.459 False
129.708, 129.542, 2.168, 29.492 False
129.637, 129.541, 2.091, 29.525 False
129.569, 129.541, 2.016, 29.558 False
129.504, 129.540, 1.943, 29.591 False
129.441, 129.540, 1.873, 29.624 False
129.380, 129.539, 1.805, 29.657 False
129.321, 129.539, 1.739, 29.690 False
129.264, 129.538, 1.676, 29.723 False
129.210, 129.538, 1.615, 29.756 False
129.157, 129.537, 1.556, 29.789 False
129.107, 129.537, 1.499, 29.822 False
129.058, 129.536, 1.444, 29.855 False
129.011, 129.536, 1.391, 29.888 False
128.966, 129.536, 1.340, 29.921 False
128.922, 129.535, 1.291, 29.954 False
128.880, 129.535, 1.244, 29.987 False
128.839, 129.535, 1.199, 30.020 False
128.800, 129.534, 1.155, 30.053 False
128.763, 129.534, 1.112, 30.086 False
128.728, 129.534, 1.039, 30.119 False
128.695, 129.533, 0.966, 30.152 False
128.664, 129.533, 0.900, 30.185 False
128.636, 129.533, 0.843, 30.218 False
128.609, 129.533, 0.796, 30.251 False
128.583, 129.533, 0.760, 30.284 False
128.558, 129.532, 0.738, 30.317 False
128.533, 129.532, 0.746, 30.350 False
128.507, 129.532, 0.813, 30.383 False
128.478, 129.532, 0.828, 30.416 False
128.450, 129.532, 0.846, 30.449 False
128.420, 129.531, 0.876, 30.482 False
128.390, 129.531, 0.909, 30.515 False
128.358, 129.531, 0.958, 30.548 False
128.323, 129.531, 1.034, 30.581 False
128.285, 129.530, 1.158, 30.614 False
128.242, 129.530, 1.293, 30.647 False
128.194, 129.530, 1.424, 30.680 False
128.142, 129.529, 1.562, 30.713 False
128.086, 129.529, 1.696, 30.746 False
128.025, 129.528, 1.839, 30.779 False
127.959, 129.528, 1.980, 30.812 False
127.889, 129.527, 2.124, 30.845 False
127.814, 129.528, 2.268, 30.878 False
127.734, 129.528, 2.419, 30.911 False
127.649, 129.528, 2.572, 30.944 False
127.559, 129.527, 2.728, 30.977 False
127.463, 129.526, 2.886, 31.010 False
127.363, 129.526, 3.044, 31.043 False
127.257, 129.525, 3.201, 31.076 False
127.146, 129.525, 3.359, 31.109 False
127.030, 129.524, 3.518, 31.142 False
126.908, 129.523, 3.677, 31.175 False
126.781, 129.522, 3.836, 31.208 False
126.649, 129.522, 3.994, 31.241 False
126.512, 129.521, 4.152, 31.274 False
126.369, 129.520, 4.309, 31.307 False
126.222, 129.519, 4.465, 31.340 False
126.069, 129.518, 4.616, 31.373 False
125.911, 129.517, 4.761, 31.406 False
125.749, 129.516, 4.896, 31.439 False
125.583, 129.516, 5.019, 31.472 False
125.413, 129.515, 5.132, 31.505 False
125.240, 129.514, 5.230, 31.538 False
125.064, 129.513, 5.314, 31.571 False
124.885, 129.512, 5.385, 31.604 False
124.705, 129.511, 5.445, 31.637 False
124.523, 129.510, 5.493, 31.670 False
124.339, 129.509, 5.532, 31.703 False
124.155, 129.509, 5.561, 31.736 False
123.970, 129.508, 5.582, 31.769 False
123.784, 129.507, 5.592, 31.802 False
123.598, 129.506, 5.590, 31.835 False
123.413, 129.506, 5.583, 31.868 False
123.227, 129.505, 5.579, 31.901 False
123.042, 129.504, 5.578, 31.934 False
122.857, 129.503, 5.580, 31.967 False
122.671, 129.503, 5.581, 32.000 False
122.485, 129.502, 5.584, 32.033 False
122.299, 129.501, 5.584, 32.066 False
122.114, 129.500, 5.584, 32.099 False
121.928, 129.500, 5.581, 32.132 False
121.742, 129.499, 5.578, 32.165 False
121.556, 129.498, 5.571, 32.198 False
121.371, 129.498, 5.564, 32.231 False
121.186, 129.497, 5.554, 32.264 False
121.001, 129.496, 5.543, 32.297 False
120.817, 129.496, 5.530, 32.330 False
120.633, 129.495, 5.516, 32.363 False
120.450, 129.494, 5.500, 32.396 False
120.267, 129.494, 5.484, 32.429 False
120.085, 129.493, 5.465, 32.462 False
119.903, 129.492, 5.446, 32.495 False
119.722, 129.492, 5.425, 32.528 False
119.542, 129.491, 5.404, 32.561 False
119.363, 129.491, 5.381, 32.594 False
119.184, 129.490, 5.359, 32.627 False
119.006, 129.490, 5.334, 32.660 False
118.829, 129.489, 5.310, 32.693 False
118.653, 129.488, 5.284, 32.726 False
118.477, 129.488, 5.259, 32.759 False
118.303, 129.487, 5.231, 32.792 False
118.129, 129.487, 5.205, 32.825 False
117.956, 129.487, 5.177, 32.858 False
117.785, 129.486, 5.149, 32.891 False
117.614, 129.486, 5.120, 32.924 False
117.444, 129.485, 5.092, 32.957 False
117.275, 129.485, 5.063, 32.990 False
117.107, 129.484, 5.035, 33.023 False
116.940, 129.484, 5.006, 33.056 False
116.773, 129.484, 4.988, 33.089 False
116.607, 129.483, 4.990, 33.122 False
116.441, 129.483, 4.983, 33.155 False
116.275, 129.483, 4.962, 33.188 False
116.110, 129.482, 4.934, 33.221 False
115.947, 129.482, 4.903, 33.254 False
115.784, 129.482, 4.871, 33.287 False
115.623, 129.481, 4.838, 33.320 False
115.462, 129.481, 4.807, 33.353 False
115.303, 129.481, 4.775, 33.386 False
115.145, 129.481, 4.743, 33.419 False
114.987, 129.480, 4.711, 33.452 False
114.831, 129.480, 4.680, 33.485 False
114.676, 129.480, 4.649, 33.518 False
114.522, 129.480, 4.618, 33.551 False
114.369, 129.480, 4.588, 33.584 False
114.216, 129.480, 4.558, 33.617 False
114.065, 129.479, 4.521, 33.650 False
113.916, 129.479, 4.478, 33.683 False
113.768, 129.479, 4.429, 33.716 False
113.622, 129.479, 4.372, 33.749 False
113.478, 129.479, 4.313, 33.782 False
113.336, 129.479, 4.252, 33.815 False
113.196, 129.479, 4.200, 33.848 False
113.057, 129.479, 4.159, 33.881 False
112.919, 129.479, 4.115, 33.914 False
112.784, 129.479, 4.061, 33.947 False
112.650, 129.479, 4.004, 33.980 False
112.518, 129.479, 3.944, 34.013 False
112.388, 129.479, 3.892, 34.046 False
112.259, 129.479, 3.851, 34.079 False
112.132, 129.479, 3.807, 34.112 False
112.006, 129.479, 3.754, 34.145 False
111.883, 129.479, 3.698, 34.178 False
111.761, 129.479, 3.640, 34.211 False
111.641, 129.479, 3.583, 34.244 False
111.523, 129.479, 3.525, 34.277 False
111.407, 129.480, 3.475, 34.310 False
111.292, 129.480, 3.435, 34.343 False
111.179, 129.480, 3.390, 34.376 False
111.067, 129.480, 3.339, 34.409 False
110.957, 129.480, 3.287, 34.442 False
110.849, 129.480, 3.232, 34.475 False
110.742, 129.480, 3.178, 34.508 False
110.638, 129.480, 3.123, 34.541 False
110.535, 129.481, 3.070, 34.574 False
110.434, 129.481, 3.015, 34.607 False
110.335, 129.482, 2.960, 34.640 False
110.238, 129.483, 2.906, 34.673 False
110.142, 129.483, 2.853, 34.706 False
110.048, 129.483, 2.800, 34.739 False
109.956, 129.483, 2.747, 34.772 False
109.866, 129.484, 2.694, 34.805 False
109.778, 129.484, 2.641, 34.838 False
109.691, 129.484, 2.588, 34.871 False
109.606, 129.484, 2.535, 34.904 False
109.523, 129.484, 2.483, 34.937 False
109.441, 129.484, 2.432, 34.970 False
109.362, 129.485, 2.380, 35.003 False
109.283, 129.485, 2.338, 35.036 False
109.207, 129.485, 2.269, 35.069 False
109.133, 129.485, 2.203, 35.102 False
109.061, 129.485, 2.145, 35.135 False
108.991, 129.485, 2.090, 35.168 False
108.923, 129.485, 2.035, 35.201 False
108.857, 129.485, 1.981, 35.234 False
108.792, 129.486, 1.927, 35.267 False
108.728, 129.486, 1.889, 35.300 False
108.667, 129.486, 1.843, 35.333 False
108.607, 129.486, 1.772, 35.366 False
108.549, 129.486, 1.714, 35.399 False
108.493, 129.486, 1.678, 35.432 False
108.438, 129.486, 1.636, 35.465 False
108.385, 129.486, 1.590, 35.498 False
108.333, 129.486, 1.543, 35.531 False
108.283, 129.486, 1.496, 35.564 False
108.234, 129.486, 1.448, 35.597 False
108.187, 129.486, 1.400, 35.630 False
108.141, 129.487, 1.353, 35.663 False
108.097, 129.487, 1.306, 35.696 False
108.055, 129.487, 1.261, 35.729 False
108.014, 129.487, 1.217, 35.762 False
107.974, 129.487, 1.173, 35.795 False
107.936, 129.487, 1.132, 35.828 False
107.900, 129.486, 1.089, 35.861 False
107.864, 129.486, 1.050, 35.894 False
107.830, 129.486, 1.012, 35.927 False
107.797, 129.486, 0.976, 35.960 False
107.765, 129.486, 0.940, 35.993 False
107.735, 129.487, 0.905, 36.026 False
107.705, 129.487, 0.872, 36.059 False
107.677, 129.487, 0.840, 36.092 False
107.650, 129.487, 0.810, 36.125 False
107.623, 129.487, 0.780, 36.158 False
107.598, 129.487, 0.752, 36.191 False
107.574, 129.487, 0.724, 36.224 False
107.550, 129.487, 0.698, 36.257 False
107.527, 129.487, 0.672, 36.290 False
107.505, 129.486, 0.646, 36.323 False
107.484, 129.486, 0.623, 36.356 False
107.464, 129.486, 0.600, 36.389 False
107.445, 129.486, 0.578, 36.422 False
107.426, 129.486, 0.557, 36.455 False
107.408, 129.486, 0.537, 36.488 False
107.390, 129.486, 0.517, 36.521 False
107.373, 129.486, 0.498, 36.554 False
107.357, 129.486, 0.480, 36.587 False
107.341, 129.487, 0.462, 36.620 False
107.326, 129.487, 0.445, 36.653 False
107.312, 129.487, 0.429, 36.686 False
107.298, 129.487, 0.413, 36.719 False
107.285, 129.487, 0.398, 36.752 False
107.272, 129.487, 0.383, 36.785 False
107.259, 129.487, 0.369, 36.818 False
107.247, 129.487, 0.356, 36.851 False
107.235, 129.487, 0.343, 36.884 False
107.224, 129.487, 0.330, 36.917 False
107.214, 129.487, 0.318, 36.950 False
107.203, 129.487, 0.307, 36.983 False
107.193, 129.487, 0.295, 37.016 False
107.184, 129.487, 0.285, 37.049 False
107.174, 129.487, 0.274, 37.082 False
107.165, 129.487, 0.264, 37.115 False
107.157, 129.487, 0.255, 37.148 False
107.148, 129.487, 0.245, 37.181 False
107.140, 129.487, 0.236, 37.214 False
107.133, 129.487, 0.228, 37.247 False
107.125, 129.487, 0.219, 37.280 False
107.118, 129.487, 0.211, 37.313 False
107.111, 129.487, 0.204, 37.346 False
107.105, 129.487, 0.196, 37.379 False
107.098, 129.487, 0.189, 37.412 False
107.092, 129.487, 0.182, 37.445 False
107.086, 129.487, 0.175, 37.478 False
107.080, 129.487, 0.169, 37.511 False
107.075, 129.487, 0.163, 37.544 False
107.070, 129.487, 0.157, 37.577 False
107.064, 129.487, 0.151, 37.610 False
107.060, 129.487, 0.146, 37.643 False
107.055, 129.487, 0.140, 37.676 False
107.050, 129.487, 0.135, 37.709 False
107.046, 129.487, 0.130, 37.742 False
107.042, 129.487, 0.126, 37.775 False
107.037, 129.487, 0.121, 37.808 False
107.034, 129.487, 0.117, 37.841 False
107.030, 129.487, 0.112, 37.874 False
107.026, 129.487, 0.108, 37.907 False
107.023, 129.487, 0.104, 37.940 False
107.019, 129.487, 0.100, 37.973 False
107.016, 129.487, 0.096, 38.006 False
107.013, 129.487, 0.093, 38.039 False
107.010, 129.487, 0.090, 38.072 False
107.007, 129.487, 0.086, 38.105 False
107.004, 129.487, 0.083, 38.138 False
107.001, 129.487, 0.080, 38.171 False
106.999, 129.487, 0.077, 38.204 False
106.996, 129.487, 0.074, 38.237 False
106.994, 129.487, 0.072, 38.270 False
106.991, 129.487, 0.069, 38.303 False
106.989, 129.487, 0.067, 38.336 False
106.988, 129.487, 0.007, 38.369 False
106.987, 129.487, 0.037, 38.402 False
106.986, 129.487, 0.031, 38.435 False
106.984, 129.487, 0.048, 38.468 False
106.982, 129.487, 0.050, 38.501 False
106.981, 129.487, 0.050, 38.534 False
106.979, 129.487, 0.049, 38.567 False
106.977, 129.487, 0.049, 38.600 False
106.976, 129.487, 0.048, 38.633 False
106.974, 129.487, 0.047, 38.666 False
106.973, 129.487, 0.046, 38.699 False
106.971, 129.487, 0.044, 38.732 False
106.970, 129.487, 0.043, 38.765 False
106.968, 129.487, 0.041, 38.798 False
106.967, 129.487, 0.040, 38.831 False
106.966, 129.488, 0.039, 38.864 False
106.964, 129.487, 0.037, 38.897 False
106.963, 129.488, 0.036, 38.930 False
106.962, 129.487, 0.035, 38.963 False
106.961, 129.487, 0.034, 38.996 False
106.960, 129.487, 0.033, 39.029 False
106.959, 129.487, 0.031, 39.062 False
106.958, 129.487, 0.030, 39.095 False
106.957, 129.487, 0.030, 39.128 False
106.957, 129.487, 0.027, 39.161 False
106.956, 129.487, 0.024, 39.194 False
106.955, 129.488, 0.022, 39.227 False
106.955, 129.488, 0.021, 39.260 False
106.954, 129.488, 0.020, 39.293 False
106.954, 129.488, 0.019, 39.326 False
106.954, 129.488, 0.020, 39.359 False
106.953, 129.488, 0.024, 39.392 False
106.953, 129.488, 0.025, 39.425 False
106.952, 129.489, 0.042, 39.458 False
106.951, 129.489, 0.047, 39.491 False
106.951, 129.490, 0.048, 39.524 False
106.950, 129.490, 0.049, 39.557 False
106.949, 129.491, 0.051, 39.590 False
106.948, 129.492, 0.058, 39.623 False
106.946, 129.494, 0.060, 39.656 False
106.943, 129.496, 0.079, 39.689 False
106.939, 129.499, 0.107, 39.722 False
106.935, 129.502, 0.150, 39.755 False
106.928, 129.506, 0.190, 39.788 False
106.920, 129.512, 0.260, 39.821 False
106.911, 129.518, 0.262, 39.854 False
106.902, 129.525, 0.275, 39.887 False
106.893, 129.532, 0.286, 39.920 False
106.883, 129.539, 0.288, 39.953 False
106.871, 129.547, 0.400, 39.986 False
106.856, 129.554, 0.483, 40.019 False
106.839, 129.561, 0.515, 40.052 False
106.818, 129.568, 0.649, 40.085 False
106.796, 129.575, 0.680, 40.118 False
106.772, 129.580, 0.716, 40.151 False
106.748, 129.587, 0.727, 40.184 False
106.723, 129.593, 0.763, 40.217 False
106.698, 129.599, 0.769, 40.250 False
106.672, 129.605, 0.821, 40.283 False
106.645, 129.612, 0.837, 40.316 False
106.616, 129.618, 0.871, 40.349 False
106.587, 129.624, 0.903, 40.382 False
106.556, 129.631, 0.953, 40.415 False
106.523, 129.638, 1.008, 40.448 False
106.488, 129.644, 1.075, 40.481 False
106.452, 129.652, 1.105, 40.514 False
106.415, 129.658, 1.144, 40.547 False
106.376, 129.666, 1.181, 40.580 False
106.336, 129.673, 1.225, 40.613 False
106.295, 129.681, 1.270, 40.646 False
106.252, 129.688, 1.317, 40.679 False
106.207, 129.696, 1.360, 40.712 False
106.162, 129.703, 1.404, 40.745 False
106.114, 129.709, 1.447, 40.778 False
106.065, 129.715, 1.489, 40.811 False
106.015, 129.721, 1.530, 40.844 False
105.963, 129.727, 1.571, 40.877 False
105.910, 129.733, 1.611, 40.910 False
105.856, 129.740, 1.652, 40.943 False
105.800, 129.746, 1.691, 40.976 False
105.743, 129.753, 1.731, 41.009 False
105.685, 129.759, 1.772, 41.042 False
105.625, 129.766, 1.813, 41.075 False
105.564, 129.773, 1.853, 41.108 False
105.502, 129.780, 1.893, 41.141 False
105.438, 129.787, 1.932, 41.174 False
105.373, 129.795, 1.972, 41.207 False
105.307, 129.802, 2.011, 41.240 False
105.239, 129.810, 2.049, 41.273 False
105.170, 129.817, 2.087, 41.306 False
105.100, 129.825, 2.119, 41.339 False
105.030, 129.833, 2.145, 41.372 False
104.958, 129.841, 2.168, 41.405 False
104.886, 129.850, 2.188, 41.438 False
104.813, 129.858, 2.207, 41.471 False
104.740, 129.865, 2.224, 41.504 False
104.666, 129.873, 2.242, 41.537 False
104.591, 129.881, 2.258, 41.570 False
104.516, 129.889, 2.273, 41.603 False
104.440, 129.896, 2.285, 41.636 False
104.364, 129.904, 2.299, 41.669 False
104.288, 129.911, 2.311, 41.702 False
104.211, 129.918, 2.322, 41.735 False
104.134, 129.925, 2.332, 41.768 False
104.056, 129.933, 2.343, 41.801 False
103.978, 129.939, 2.351, 41.834 False
103.900, 129.947, 2.361, 41.867 False
103.822, 129.953, 2.368, 41.900 False
103.743, 129.960, 2.377, 41.933 False
103.664, 129.965, 2.380, 41.966 False
103.584, 129.969, 2.385, 41.999 False
103.505, 129.971, 2.390, 42.032 False
103.425, 129.975, 2.400, 42.065 False
103.345, 129.976, 2.403, 42.098 False
103.265, 129.979, 2.412, 42.131 False
103.184, 129.979, 2.414, 42.164 False
103.103, 129.980, 2.420, 42.197 False
103.022, 129.980, 2.423, 42.230 False
102.941, 129.981, 2.430, 42.263 False
102.860, 129.982, 2.438, 42.296 False
102.779, 129.985, 2.444, 42.329 False
102.697, 129.986, 2.445, 42.362 False
102.616, 129.988, 2.448, 42.395 False
102.534, 129.989, 2.450, 42.428 False
102.452, 129.990, 2.453, 42.461 False
102.371, 129.988, 2.448, 42.494 False
102.289, 129.985, 2.446, 42.527 False
102.207, 129.981, 2.449, 42.560 False
102.125, 129.977, 2.456, 42.593 False
102.044, 129.971, 2.453, 42.626 False
101.961, 129.965, 2.462, 42.659 False
101.880, 129.958, 2.458, 42.692 False
101.797, 129.952, 2.466, 42.725 False
101.715, 129.944, 2.462, 42.758 False
101.633, 129.936, 2.470, 42.791 False
101.551, 129.927, 2.466, 42.824 False
101.469, 129.918, 2.473, 42.857 False
101.387, 129.908, 2.469, 42.890 False
101.305, 129.898, 2.477, 42.923 False
101.223, 129.886, 2.471, 42.956 False
101.141, 129.875, 2.479, 42.989 False
101.059, 129.863, 2.474, 43.022 False
100.977, 129.850, 2.481, 43.055 False
100.895, 129.836, 2.476, 43.088 False
100.813, 129.823, 2.484, 43.121 False
100.731, 129.808, 2.478, 43.154 False
100.650, 129.793, 2.486, 43.187 False
100.568, 129.777, 2.479, 43.220 False
100.487, 129.761, 2.487, 43.253 False
100.404, 129.747, 2.496, 43.286 False
100.322, 129.733, 2.500, 43.319 False
100.240, 129.718, 2.495, 43.352 False
100.158, 129.704, 2.497, 43.385 False
100.076, 129.688, 2.493, 43.418 False
99.994, 129.673, 2.496, 43.451 False
99.913, 129.656, 2.487, 43.484 False
99.832, 129.636, 2.474, 43.517 False
99.753, 129.613, 2.467, 43.550 False
99.673, 129.591, 2.483, 43.583 False
99.593, 129.568, 2.477, 43.616 False
99.513, 129.544, 2.488, 43.649 False
99.433, 129.519, 2.479, 43.682 False
99.354, 129.493, 2.483, 43.715 False
99.275, 129.465, 2.473, 43.748 False
99.197, 129.438, 2.487, 43.781 False
99.118, 129.409, 2.478, 43.814 False
99.040, 129.380, 2.490, 43.847 False
98.962, 129.349, 2.479, 43.880 False
98.885, 129.319, 2.491, 43.913 False
